ContactId,Title,Firstname,MiddleName,LastName,Suffix,Emailaddress,EmailPromotion,Phone,ModifiedDate
15637,,Tracy,B,Nath,,tracy17@adventure-works.com,0,1 (11) 500 555-0186,2004-01-15 00:00:00.000000 UTC
6842,,Angela,D,Price,,angela2@adventure-works.com,0,849-555-0139,2004-01-15 00:00:00.000000 UTC
10928,,Pedro,P,Ramos,,pedro38@adventure-works.com,0,1 (11) 500 555-0153,2004-01-15 00:00:00.000000 UTC
18468,,Erik,C,Hernandez,,erik5@adventure-works.com,0,1 (11) 500 555-0133,2004-01-15 00:00:00.000000 UTC
2047,,Harold,K,Chandra,,harold0@adventure-works.com,0,1 (11) 500 555-0139,2004-01-15 00:00:00.000000 UTC
2119,,Katherine,B,Rogers,,katherine5@adventure-works.com,0,869-555-0170,2004-01-15 00:00:00.000000 UTC
10405,,Morgan,,Hall,,morgan45@adventure-works.com,0,417-555-0179,2004-01-15 00:00:00.000000 UTC
15703,,Kelsey,J,Luo,,kelsey5@adventure-works.com,0,1 (11) 500 555-0115,2004-01-15 00:00:00.000000 UTC
3230,,Stanley,M,Arun,,stanley7@adventure-works.com,0,738-555-0163,2004-01-15 00:00:00.000000 UTC
7805,,Faith,,Howard,,faith30@adventure-works.com,0,116-555-0173,2004-01-15 00:00:00.000000 UTC
16259,,Johnny,,Pal,,johnny13@adventure-works.com,0,1 (11) 500 555-0174,2003-06-21 00:00:00.000000 UTC
5168,,Nathan,,Diaz,,nathan18@adventure-works.com,0,164-555-0161,2003-06-21 00:00:00.000000 UTC
6951,,Jacqueline,L,Butler,,jacqueline15@adventure-works.com,0,669-555-0115,2003-06-21 00:00:00.000000 UTC
5028,,Kevin,,Kumar,,kevin31@adventure-works.com,0,110-555-0111,2003-06-21 00:00:00.000000 UTC
3761,,Mindy,V,Chande,,mindy19@adventure-works.com,0,1 (11) 500 555-0169,2003-06-21 00:00:00.000000 UTC
3307,,Clifford,,Gonzalez,,clifford17@adventure-works.com,0,1 (11) 500 555-0161,2003-06-21 00:00:00.000000 UTC
19464,,Chloe,,Ramirez,,chloe61@adventure-works.com,0,816-555-0118,2002-11-25 00:00:00.000000 UTC
6846,,Angela,M,Barnes,,angela5@adventure-works.com,0,130-555-0175,2002-11-25 00:00:00.000000 UTC
3098,,Cedric,B,Kumar,,cedric29@adventure-works.com,0,1 (11) 500 555-0112,2002-11-25 00:00:00.000000 UTC
15935,,Gabriel,L,Green,,gabriel45@adventure-works.com,0,149-555-0162,2002-05-01 00:00:00.000000 UTC
15031,,Sebastian,E,Stewart,,sebastian21@adventure-works.com,0,367-555-0118,2002-05-01 00:00:00.000000 UTC
1878,,Tiffany,,Guo,,tiffany18@adventure-works.com,0,1 (11) 500 555-0158,2002-05-01 00:00:00.000000 UTC
11060,,Emma,M,Taylor,,emma8@adventure-works.com,0,967-555-0173,2002-05-01 00:00:00.000000 UTC
11862,,Clayton,K,Rai,,clayton35@adventure-works.com,0,1 (11) 500 555-0149,2002-05-01 00:00:00.000000 UTC
4181,,Devin,,Perez,,devin35@adventure-works.com,0,500-555-0169,2002-05-01 00:00:00.000000 UTC
3137,,Abigail,,Howard,,abigail16@adventure-works.com,0,197-555-0113,2002-05-01 00:00:00.000000 UTC
6754,,Carla,A,Sullivan,,carla15@adventure-works.com,0,1 (11) 500 555-0162,2002-05-01 00:00:00.000000 UTC
1348,,Bart,,Duncan,,bart1@adventure-works.com,0,644-555-0100,1999-03-30 00:00:00.000000 UTC
1407,,Chris,,McGurk,,chris9@adventure-works.com,0,362-555-0100,1999-03-30 00:00:00.000000 UTC
1118,,Jan,S,Miksovsky,,jan0@adventure-works.com,0,139-555-0131,1999-03-30 00:00:00.000000 UTC
1509,,Ann,,Beebe,,ann4@adventure-works.com,0,116-555-0100,1999-03-30 00:00:00.000000 UTC
1220,,Jay,G,Adams,,jay0@adventure-works.com,0,407-555-0165,1999-03-30 00:00:00.000000 UTC
17234,,Jeffery,E,Wang,,jeffery1@adventure-works.com,0,1 (11) 500 555-0146,2001-10-05 00:00:00.000000 UTC
9203,,Madeline,,Mitchell,,madeline11@adventure-works.com,0,922-555-0195,2001-10-05 00:00:00.000000 UTC
12405,,Edwin,R,Nara,,edwin39@adventure-works.com,0,1 (11) 500 555-0112,2001-10-05 00:00:00.000000 UTC
18908,,Kristina,R,Mehta,,kristina14@adventure-works.com,0,1 (11) 500 555-0142,2001-10-05 00:00:00.000000 UTC
13458,,Cody,R,Sanders,,cody3@adventure-works.com,0,480-555-0112,2004-04-12 00:00:00.000000 UTC
11050,,Emma,K,Williams,,emma1@adventure-works.com,0,1 (11) 500 555-0182,2004-04-12 00:00:00.000000 UTC
13639,,Lawrence,,Moreno,,lawrence4@adventure-works.com,0,439-555-0147,2004-04-12 00:00:00.000000 UTC
14848,,Isaiah,J,Evans,,isaiah22@adventure-works.com,0,546-555-0111,2004-04-12 00:00:00.000000 UTC
14695,,Sean,,Cook,,sean29@adventure-works.com,0,390-555-0114,2004-04-12 00:00:00.000000 UTC
11762,,Ashley,,Wood,,ashley28@adventure-works.com,0,697-555-0180,2004-04-12 00:00:00.000000 UTC
18569,,Olivia,A,Bryant,,olivia63@adventure-works.com,0,845-555-0176,2004-04-12 00:00:00.000000 UTC
10353,,Marshall,R,He,,marshall17@adventure-works.com,0,1 (11) 500 555-0158,2004-04-12 00:00:00.000000 UTC
9768,,Mary,P,Wright,,mary33@adventure-works.com,0,160-555-0188,2004-04-12 00:00:00.000000 UTC
6896,,Jerome,,Johnsen,,jerome5@adventure-works.com,0,1 (11) 500 555-0194,2004-04-12 00:00:00.000000 UTC
1631,,Lisa,C,Ma,,lisa19@adventure-works.com,0,1 (11) 500 555-0160,2004-04-12 00:00:00.000000 UTC
7562,,Darrell,C,Rai,,darrell6@adventure-works.com,0,1 (11) 500 555-0171,2004-04-12 00:00:00.000000 UTC
19975,,Crystal,S,He,,crystal19@adventure-works.com,0,813-555-0148,2004-04-12 00:00:00.000000 UTC
4566,,Micah,R,Liang,,micah4@adventure-works.com,0,843-555-0120,2004-04-12 00:00:00.000000 UTC
8384,,Christina,,Cook,,christina20@adventure-works.com,0,1 (11) 500 555-0147,2004-04-12 00:00:00.000000 UTC
1010,Mr.,Brian,S,Welcker,,brian3@adventure-works.com,0,716-555-0127,2001-03-11 00:00:00.000000 UTC
1300,,Erin,,Hagens,,erin2@adventure-works.com,0,203-555-0100,2001-03-11 00:00:00.000000 UTC
6180,,Armando,T,Rubio,,armando21@adventure-works.com,0,1 (11) 500 555-0139,2003-09-17 00:00:00.000000 UTC
10985,,Olivia,A,Rodriguez,,olivia19@adventure-works.com,0,571-555-0145,2003-09-17 00:00:00.000000 UTC
12101,,Aidan,,Barnes,,aidan3@adventure-works.com,0,688-555-0128,2003-09-17 00:00:00.000000 UTC
13235,,Tanya,H,Gill,,tanya10@adventure-works.com,0,742-555-0111,2003-09-17 00:00:00.000000 UTC
4133,,Devin,I,White,,devin11@adventure-works.com,0,808-555-0131,2003-09-17 00:00:00.000000 UTC
14717,,Garrett,D,Cook,,garrett26@adventure-works.com,0,294-555-0154,2003-09-17 00:00:00.000000 UTC
9531,,Arturo,R,Xu,,arturo29@adventure-works.com,0,1 (11) 500 555-0196,2003-09-17 00:00:00.000000 UTC
17988,,Joshua,L,Harris,,joshua15@adventure-works.com,0,820-555-0140,2003-09-17 00:00:00.000000 UTC
12022,,Trevor,A,Henderson,,trevor4@adventure-works.com,0,769-555-0124,2003-09-17 00:00:00.000000 UTC
14347,,Patrick,J,Bailey,,patrick21@adventure-works.com,0,578-555-0114,2003-09-17 00:00:00.000000 UTC
5416,,Christian,C,Alexander,,christian6@adventure-works.com,0,106-555-0116,2003-09-17 00:00:00.000000 UTC
5398,,Jose,C,Jenkins,,jose30@adventure-works.com,0,159-555-0110,2003-09-17 00:00:00.000000 UTC
4033,,Alvin,C,Deng,,alvin23@adventure-works.com,0,1 (11) 500 555-0121,2003-09-17 00:00:00.000000 UTC
6375,,Brittany,R,Barnes,,brittany3@adventure-works.com,0,285-555-0118,2003-09-17 00:00:00.000000 UTC
9173,,Carolyn,,Sanchez,,carolyn20@adventure-works.com,0,1 (11) 500 555-0124,2003-09-17 00:00:00.000000 UTC
4002,,Bianca,B,Liang,,bianca13@adventure-works.com,0,1 (11) 500 555-0175,2003-02-21 00:00:00.000000 UTC
8981,,Deanna,R,Hernandez,,deanna29@adventure-works.com,0,1 (11) 500 555-0146,2003-02-21 00:00:00.000000 UTC
9799,,Meredith,,Rana,,meredith10@adventure-works.com,0,1 (11) 500 555-0114,2003-02-21 00:00:00.000000 UTC
18598,,Shane,Y,Gonzalez,,shane21@adventure-works.com,0,1 (11) 500 555-0117,2003-02-21 00:00:00.000000 UTC
1588,,Laura,O,Li,,laura10@adventure-works.com,0,1 (11) 500 555-0145,2003-02-21 00:00:00.000000 UTC
5108,,Elijah,A,Gonzales,,elijah19@adventure-works.com,0,447-555-0164,2002-07-28 00:00:00.000000 UTC
7514,,Geoffrey,P,Perez,,geoffrey19@adventure-works.com,0,1 (11) 500 555-0169,2002-07-28 00:00:00.000000 UTC
19212,,Tara,,Nara,,tara17@adventure-works.com,0,1 (11) 500 555-0153,2002-07-28 00:00:00.000000 UTC
10132,,Mary,,Allen,,mary36@adventure-works.com,0,1 (11) 500 555-0185,2002-07-28 00:00:00.000000 UTC
10273,,Joe,,Ramos,,joe41@adventure-works.com,0,1 (11) 500 555-0160,2002-07-28 00:00:00.000000 UTC
17113,,Abby,,Sandberg,,abby7@adventure-works.com,0,1 (11) 500 555-0148,2002-01-01 00:00:00.000000 UTC
11027,,Ross,,Sanz,,ross38@adventure-works.com,0,1 (11) 500 555-0147,2002-01-01 00:00:00.000000 UTC
317,Mr.,Michael,,Galos,,michael15@adventure-works.com,0,912-555-0149,2002-01-01 00:00:00.000000 UTC
414,Mr.,George,M.,Huckaby,,george1@adventure-works.com,0,851-555-0127,2002-01-01 00:00:00.000000 UTC
3530,,Seth,,Lewis,,seth20@adventure-works.com,0,129-555-0114,2002-01-01 00:00:00.000000 UTC
19704,,Jennifer,,Ross,,jennifer79@adventure-works.com,0,1 (11) 500 555-0189,2004-07-09 00:00:00.000000 UTC
7586,,Franklin,D,Raje,,franklin31@adventure-works.com,0,136-555-0165,2004-07-09 00:00:00.000000 UTC
5563,,Jacquelyn,,Vazquez,,jacquelyn15@adventure-works.com,0,1 (11) 500 555-0199,2004-07-09 00:00:00.000000 UTC
14582,,Sebastian,P,Rogers,,sebastian18@adventure-works.com,0,385-555-0192,2004-07-09 00:00:00.000000 UTC
14586,,Brenda,,Gonzalez,,brenda22@adventure-works.com,0,1 (11) 500 555-0172,2004-07-09 00:00:00.000000 UTC
1606,,Laura,S,Guo,,laura23@adventure-works.com,0,239-555-0137,2003-12-14 00:00:00.000000 UTC
5250,,Audrey,,Sanz,,audrey22@adventure-works.com,0,216-555-0178,2003-12-14 00:00:00.000000 UTC
5981,,Caroline,,Perry,,caroline9@adventure-works.com,0,125-555-0159,2003-12-14 00:00:00.000000 UTC
3492,,Seth,,Johnson,,seth1@adventure-works.com,0,177-555-0128,2003-12-14 00:00:00.000000 UTC
8890,,Jada,S,Phillips,,jada18@adventure-works.com,0,845-555-0183,2003-12-14 00:00:00.000000 UTC
10673,,Jenny,W,Cai,,jenny23@adventure-works.com,0,1 (11) 500 555-0145,2003-12-14 00:00:00.000000 UTC
2267,,Stephanie,S,Morris,,stephanie5@adventure-works.com,0,979-555-0161,2003-12-14 00:00:00.000000 UTC
18766,,Byron,,Hernandez,,byron3@adventure-works.com,0,1 (11) 500 555-0118,2003-12-14 00:00:00.000000 UTC
2138,,Katherine,,Gray,,katherine18@adventure-works.com,0,649-555-0191,2003-12-14 00:00:00.000000 UTC
13986,,Bryce,,Cox,,bryce9@adventure-works.com,0,818-555-0166,2003-12-14 00:00:00.000000 UTC
17417,,Todd,,Sun,,todd12@adventure-works.com,0,1 (11) 500 555-0112,2003-12-14 00:00:00.000000 UTC
18797,,Holly,,Lopez,,holly16@adventure-works.com,0,1 (11) 500 555-0115,2003-12-14 00:00:00.000000 UTC
18163,,Chelsea,,Sanchez,,chelsea22@adventure-works.com,0,129-555-0173,2003-12-14 00:00:00.000000 UTC
7853,,Tasha,W,Ashe,,tasha22@adventure-works.com,0,1 (11) 500 555-0116,2003-12-14 00:00:00.000000 UTC
9955,,Sydney,,Davis,,sydney69@adventure-works.com,0,1 (11) 500 555-0118,2003-12-14 00:00:00.000000 UTC
19940,,Morgan,C,Gonzales,,morgan86@adventure-works.com,0,163-555-0146,2003-12-14 00:00:00.000000 UTC
14510,,Jillian,,Prasad,,jillian10@adventure-works.com,0,1 (11) 500 555-0162,2003-05-20 00:00:00.000000 UTC
16139,,Carl,R,Xie,,carl3@adventure-works.com,0,1 (11) 500 555-0116,2003-05-20 00:00:00.000000 UTC
12969,,Richard,W,Wood,,richard58@adventure-works.com,0,1 (11) 500 555-0127,2003-05-20 00:00:00.000000 UTC
5669,,Logan,A,Bryant,,logan19@adventure-works.com,0,206-555-0173,2003-05-20 00:00:00.000000 UTC
17981,,Meghan,J,Diaz,,meghan2@adventure-works.com,0,1 (11) 500 555-0119,2002-10-24 00:00:00.000000 UTC
11764,,Alejandro,K,Goel,,alejandro44@adventure-works.com,0,1 (11) 500 555-0117,2002-10-24 00:00:00.000000 UTC
14352,,Nathaniel,S,Bailey,,nathaniel17@adventure-works.com,0,880-555-0145,2002-10-24 00:00:00.000000 UTC
17651,,Zachary,M,Taylor,,zachary38@adventure-works.com,0,483-555-0176,2002-10-24 00:00:00.000000 UTC
18513,,Olivia,,Richardson,,olivia35@adventure-works.com,0,114-555-0177,2002-10-24 00:00:00.000000 UTC
18530,,Olivia,D,Ramirez,,olivia42@adventure-works.com,0,1 (11) 500 555-0141,2002-03-30 00:00:00.000000 UTC
4534,,Dale,K,Chande,,dale12@adventure-works.com,0,1 (11) 500 555-0145,2001-09-03 00:00:00.000000 UTC
9198,,Carolyn,L,Munoz,,carolyn28@adventure-works.com,0,1 (11) 500 555-0164,2001-09-03 00:00:00.000000 UTC
17580,,Zachary,,Wilson,,zachary36@adventure-works.com,0,1 (11) 500 555-0157,2001-09-03 00:00:00.000000 UTC
19012,,Lindsay,,She,,lindsay0@adventure-works.com,0,1 (11) 500 555-0142,2004-03-11 00:00:00.000000 UTC
8283,,Maurice,,Nath,,maurice19@adventure-works.com,0,145-555-0174,2004-03-11 00:00:00.000000 UTC
2825,,Anna,K,Bell,,anna9@adventure-works.com,0,394-555-0158,2004-03-11 00:00:00.000000 UTC
5001,,Kevin,L,Long,,kevin12@adventure-works.com,0,637-555-0121,2004-03-11 00:00:00.000000 UTC
5247,,Audrey,A,Carlson,,audrey20@adventure-works.com,0,1 (11) 500 555-0160,2004-03-11 00:00:00.000000 UTC
18298,,Derrick,,Hernandez,,derrick4@adventure-works.com,0,844-555-0113,2004-03-11 00:00:00.000000 UTC
12763,,Miguel,,Flores,,miguel58@adventure-works.com,0,983-555-0156,2004-03-11 00:00:00.000000 UTC
19138,,Julie,,Deng,,julie5@adventure-works.com,0,1 (11) 500 555-0111,2004-03-11 00:00:00.000000 UTC
15806,,Nichole,K,Shan,,nichole10@adventure-works.com,0,1 (11) 500 555-0117,2004-03-11 00:00:00.000000 UTC
6238,,Zachary,,Russell,,zachary18@adventure-works.com,0,373-555-0150,2004-03-11 00:00:00.000000 UTC
9067,,Rebekah,,Lopez,,rebekah16@adventure-works.com,0,1 (11) 500 555-0138,2004-03-11 00:00:00.000000 UTC
14220,,Juan,L,Bell,,juan24@adventure-works.com,0,1 (11) 500 555-0164,2004-03-11 00:00:00.000000 UTC
18467,,Erik,S,Diaz,,erik4@adventure-works.com,0,1 (11) 500 555-0157,2004-03-11 00:00:00.000000 UTC
15438,,Denise,,Arun,,denise8@adventure-works.com,0,1 (11) 500 555-0146,2004-03-11 00:00:00.000000 UTC
6401,,Brittany,,Butler,,brittany12@adventure-works.com,0,474-555-0125,2004-03-11 00:00:00.000000 UTC
6310,,Adrienne,,Navarro,,adrienne6@adventure-works.com,0,1 (11) 500 555-0123,2004-03-11 00:00:00.000000 UTC
19085,,Nicole,L,Sanchez,,nicole26@adventure-works.com,0,954-555-0133,2004-03-11 00:00:00.000000 UTC
15877,,Jack,N,Hill,,jack49@adventure-works.com,0,705-555-0139,2003-08-16 00:00:00.000000 UTC
9507,,Arturo,S,Tang,,arturo28@adventure-works.com,0,1 (11) 500 555-0143,2003-08-16 00:00:00.000000 UTC
14541,,Jillian,,Rodriguez,,jillian20@adventure-works.com,0,1 (11) 500 555-0191,2003-08-16 00:00:00.000000 UTC
12909,,Devin,A,Flores,,devin51@adventure-works.com,0,116-555-0111,2003-08-16 00:00:00.000000 UTC
16102,,Eric,,Adams,,eric57@adventure-works.com,0,136-555-0115,2003-08-16 00:00:00.000000 UTC
16306,,Logan,,Lopez,,logan46@adventure-works.com,0,317-555-0150,2003-08-16 00:00:00.000000 UTC
5599,,Jonathan,F,Ross,,jonathan3@adventure-works.com,0,553-555-0137,2003-08-16 00:00:00.000000 UTC
15721,,Carlos,,Hill,,carlos39@adventure-works.com,0,307-555-0171,2003-08-16 00:00:00.000000 UTC
16581,,Krystal,S,Guo,,krystal18@adventure-works.com,0,1 (11) 500 555-0161,2003-08-16 00:00:00.000000 UTC
9658,,Courtney,,Hernandez,,courtney14@adventure-works.com,0,424-555-0199,2003-08-16 00:00:00.000000 UTC
9721,,Kari,T,Sanchez,,kari20@adventure-works.com,0,1 (11) 500 555-0158,2003-08-16 00:00:00.000000 UTC
4332,,Luke,L,Lal,,luke18@adventure-works.com,0,262-555-0112,2003-08-16 00:00:00.000000 UTC
17572,,Jésus,F,Diaz,,jésus3@adventure-works.com,0,1 (11) 500 555-0151,2003-08-16 00:00:00.000000 UTC
19531,,Dwayne,,Gomez,,dwayne1@adventure-works.com,0,1 (11) 500 555-0113,2003-08-16 00:00:00.000000 UTC
3567,,Alvin,K,Liu,,alvin5@adventure-works.com,0,1 (11) 500 555-0111,2003-08-16 00:00:00.000000 UTC
6989,,Paige,C,Washington,,paige12@adventure-works.com,0,756-555-0186,2003-08-16 00:00:00.000000 UTC
7671,,Tonya,J,Raje,,tonya13@adventure-works.com,0,1 (11) 500 555-0164,2003-08-16 00:00:00.000000 UTC
9262,,Amber,D,Perez,,amber12@adventure-works.com,0,672-555-0166,2003-08-16 00:00:00.000000 UTC
19759,,April,C,Goel,,april15@adventure-works.com,0,1 (11) 500 555-0121,2003-08-16 00:00:00.000000 UTC
4379,,Leonard,,Deng,,leonard2@adventure-works.com,0,1 (11) 500 555-0180,2003-08-16 00:00:00.000000 UTC
16903,,Margaret,H,Huang,,margaret12@adventure-works.com,0,1 (11) 500 555-0173,2003-08-16 00:00:00.000000 UTC
3071,,Fernando,,Lewis,,fernando19@adventure-works.com,0,226-555-0167,2003-08-16 00:00:00.000000 UTC
3048,,Marco,,Suri,,marco0@adventure-works.com,0,1 (11) 500 555-0165,2003-08-16 00:00:00.000000 UTC
4501,,Dale,,Shen,,dale2@adventure-works.com,0,1 (11) 500 555-0124,2003-08-16 00:00:00.000000 UTC
1919,,Max,,Ortega,,max20@adventure-works.com,0,1 (11) 500 555-0120,2003-01-20 00:00:00.000000 UTC
16273,,Johnny,,Moyer,,johnny20@adventure-works.com,0,1 (11) 500 555-0111,2003-01-20 00:00:00.000000 UTC
8363,,Calvin,L,Kumar,,calvin8@adventure-works.com,0,1 (11) 500 555-0133,2003-01-20 00:00:00.000000 UTC
1707,,Kristen,D,Ye,,kristen8@adventure-works.com,0,1 (11) 500 555-0146,2003-01-20 00:00:00.000000 UTC
14728,,Cody,K,Cook,,cody21@adventure-works.com,0,807-555-0125,2002-06-26 00:00:00.000000 UTC
12035,,Trevor,L,Hughes,,trevor11@adventure-works.com,0,1 (11) 500 555-0138,2002-06-26 00:00:00.000000 UTC
9548,,Amber,,Baker,,amber17@adventure-works.com,0,100-555-0138,2001-11-30 00:00:00.000000 UTC
16491,,Bethany,,Chande,,bethany18@adventure-works.com,0,1 (11) 500 555-0130,2001-11-30 00:00:00.000000 UTC
17910,,Erika,A,Gill,,erika11@adventure-works.com,0,1 (11) 500 555-0175,2001-11-30 00:00:00.000000 UTC
8358,,Arianna,H,Reed,,arianna42@adventure-works.com,0,510-555-0172,2001-11-30 00:00:00.000000 UTC
13841,,Clinton,S,Sandberg,,clinton16@adventure-works.com,0,1 (11) 500 555-0118,2004-06-07 00:00:00.000000 UTC
10995,,Ross,K,Ruiz,,ross22@adventure-works.com,0,1 (11) 500 555-0139,2004-06-07 00:00:00.000000 UTC
11379,,Anna,S,Miller,,anna67@adventure-works.com,0,160-555-0184,2004-06-07 00:00:00.000000 UTC
15027,,Kellie,R,Martin,,kellie0@adventure-works.com,0,564-555-0118,2004-06-07 00:00:00.000000 UTC
19911,,Morgan,C,Ross,,morgan73@adventure-works.com,0,520-555-0181,2004-06-07 00:00:00.000000 UTC
18130,,Chelsea,D,Chandra,,chelsea2@adventure-works.com,0,1 (11) 500 555-0151,2004-06-07 00:00:00.000000 UTC
19269,,Destiny,A,Henderson,,destiny53@adventure-works.com,0,1 (11) 500 555-0158,2004-06-07 00:00:00.000000 UTC
9780,,Bailey,L,Wright,,bailey40@adventure-works.com,0,1 (11) 500 555-0118,2004-06-07 00:00:00.000000 UTC
1652,,Isabella,R,James,,isabella6@adventure-works.com,0,527-555-0196,2004-06-07 00:00:00.000000 UTC
6658,,Ana,R,Alexander,,ana17@adventure-works.com,0,1 (11) 500 555-0181,2004-06-07 00:00:00.000000 UTC
2800,,Taylor,F,Foster,,taylor40@adventure-works.com,0,551-555-0154,2004-06-07 00:00:00.000000 UTC
13821,,Clinton,F,Romero,,clinton6@adventure-works.com,0,1 (11) 500 555-0136,2004-06-07 00:00:00.000000 UTC
7028,,Faith,,Butler,,faith13@adventure-works.com,0,134-555-0152,2004-06-07 00:00:00.000000 UTC
5096,,Elijah,,Long,,elijah13@adventure-works.com,0,706-555-0161,2004-06-07 00:00:00.000000 UTC
9011,,Sara,,Parker,,sara33@adventure-works.com,0,442-555-0156,2004-06-07 00:00:00.000000 UTC
15622,,Tracy,,Sharma,,tracy8@adventure-works.com,0,1 (11) 500 555-0162,2004-06-07 00:00:00.000000 UTC
14449,,Heidi,A,Malhotra,,heidi7@adventure-works.com,0,1 (11) 500 555-0118,2004-06-07 00:00:00.000000 UTC
5699,,Ethan,,Hughes,,ethan8@adventure-works.com,0,192-555-0120,2004-06-07 00:00:00.000000 UTC
17565,,John,M,Rodriguez,,john54@adventure-works.com,0,582-555-0179,2004-06-07 00:00:00.000000 UTC
17680,,Dylan,T,Williams,,dylan37@adventure-works.com,0,228-555-0196,2004-06-07 00:00:00.000000 UTC
11988,,Rafael,M,Li,,rafael3@adventure-works.com,0,838-555-0117,2004-06-07 00:00:00.000000 UTC
14646,,Warren,N,Sharma,,warren40@adventure-works.com,0,121-555-0116,2004-06-07 00:00:00.000000 UTC
6211,,Julio,R,Gill,,julio14@adventure-works.com,0,1 (11) 500 555-0120,2004-06-07 00:00:00.000000 UTC
14489,,Heidi,,Perez,,heidi24@adventure-works.com,0,904-555-0191,2004-06-07 00:00:00.000000 UTC
12385,,Edwin,,Xu,,edwin27@adventure-works.com,0,766-555-0140,2004-06-07 00:00:00.000000 UTC
3330,,Miguel,A,Turner,,miguel40@adventure-works.com,0,176-555-0113,2004-06-07 00:00:00.000000 UTC
2648,,Lydia,,Rana,,lydia10@adventure-works.com,0,1 (11) 500 555-0182,2004-06-07 00:00:00.000000 UTC
8960,,Kaylee,E,Campbell,,kaylee28@adventure-works.com,0,113-555-0189,2004-06-07 00:00:00.000000 UTC
2141,,Katherine,L,Watson,,katherine21@adventure-works.com,0,853-555-0161,2004-06-07 00:00:00.000000 UTC
4688,,Aaron,,Coleman,,aaron5@adventure-works.com,0,914-555-0128,2004-06-07 00:00:00.000000 UTC
2169,,Erick,W,Madan,,erick7@adventure-works.com,0,1 (11) 500 555-0145,2003-11-12 00:00:00.000000 UTC
2948,,Barry,,Arun,,barry7@adventure-works.com,0,1 (11) 500 555-0129,2003-11-12 00:00:00.000000 UTC
11026,,Ross,C,Suarez,,ross37@adventure-works.com,0,1 (11) 500 555-0183,2003-11-12 00:00:00.000000 UTC
7395,,Franklin,J,Luo,,franklin24@adventure-works.com,0,172-555-0141,2003-11-12 00:00:00.000000 UTC
13226,,Devin,,James,,devin61@adventure-works.com,0,584-555-0185,2003-11-12 00:00:00.000000 UTC
3954,,Trisha,,Guo,,trisha12@adventure-works.com,0,1 (11) 500 555-0195,2003-11-12 00:00:00.000000 UTC
19680,,Dwayne,,Romero,,dwayne8@adventure-works.com,0,1 (11) 500 555-0184,2003-11-12 00:00:00.000000 UTC
12804,,Blake,,Flores,,blake60@adventure-works.com,0,975-555-0163,2003-11-12 00:00:00.000000 UTC
19471,,Derek,,Beck,,derek18@adventure-works.com,0,1 (11) 500 555-0123,2003-11-12 00:00:00.000000 UTC
18358,,Casey,,Gutierrez,,casey34@adventure-works.com,0,1 (11) 500 555-0115,2003-11-12 00:00:00.000000 UTC
9861,,Meredith,A,Ramos,,meredith41@adventure-works.com,0,1 (11) 500 555-0198,2003-11-12 00:00:00.000000 UTC
5349,,Robert,,Patterson,,robert24@adventure-works.com,0,1 (11) 500 555-0171,2003-11-12 00:00:00.000000 UTC
11728,,Alejandro,L,Tang,,alejandro30@adventure-works.com,0,1 (11) 500 555-0124,2003-11-12 00:00:00.000000 UTC
12395,,Antonio,,Henderson,,antonio5@adventure-works.com,0,519-555-0159,2003-11-12 00:00:00.000000 UTC
19611,,Peter,,Tang,,peter11@adventure-works.com,0,211-555-0161,2003-11-12 00:00:00.000000 UTC
2629,,Haley,M,Hughes,,haley30@adventure-works.com,0,547-555-0132,2003-11-12 00:00:00.000000 UTC
17742,,Dylan,,Lewis,,dylan51@adventure-works.com,0,1 (11) 500 555-0177,2003-11-12 00:00:00.000000 UTC
9195,,Carolyn,,Moreno,,carolyn27@adventure-works.com,0,1 (11) 500 555-0162,2003-11-12 00:00:00.000000 UTC
18715,,Emma,,Torres,,emma40@adventure-works.com,0,192-555-0182,2003-11-12 00:00:00.000000 UTC
13775,,Marcus,A,Ramirez,,marcus82@adventure-works.com,0,127-555-0144,2003-11-12 00:00:00.000000 UTC
